Tweet,Geo,Location
RT @TimesNow: Our leaders are as per ideology. They are common people from all segments. They have the democratic right to join any party a…,,"New Delhi, India"
"@rohitagarwal850 @sushant_says @jayantrld @RLDparty @SwamiPrasadMau1 Bogus BJP👎👎👎😡😡😡

@BJP4India @BJP4Bengal 

@AITCofficial @INCIndia @ndtv @MumbaiMirror @onlinenewsindia @NationalDastak",,Limbo
"RT @TimesNow: Mamata Banerjee has a history of doing drama. That is why people are having doubts and making comments: @DilipGhoshBJP, West…",,Chennai
RT @TimesNow: Our leaders are as per ideology. They are common people from all segments. They have the democratic right to join any party a…,,ISBP/SSRian
"Over the attack on Minister Jakir Hossain.

We will have to ask this question to them (TMC) only. Before this attack, Bhadrasar municipality chairman &amp; an MLA from Kishanganj were murdered: @DilipGhoshBJP, W Bengal BJP chief, tells Navika Kumar on #FranklySpeakingWithDilipGhosh https://t.co/m8bH4Emc20",,India
RT @DilipGhoshOff: Shri @DilipGhoshBJP today enjoying a game of frisbee with local residents in the morning. https://t.co/xRCJNEVTHW,,
RT @TimesNow: Our leaders are as per ideology. They are common people from all segments. They have the democratic right to join any party a…,,
"Note the tonal diff b/w the interviews of Abbas Siddiqui and Dilip Ghosh on ABP

For Ghosh, it was feel good. To make him more acceptable. Laughing along, ≈0 hard Qs

The Abbas interview is completely opposite. Every question of Suman tries very hard to paint Abbas as communal",,State of Conscious Inertia
"RT @TimesNow: Since the attack (on JP Nadda's convoy) occurred in Abhishek Banerjee's constituency, the finger of blame was directed toward…",,
"RT @TimesNow: Regarding the speculation over ISF, a local party based on Muslim votes has been formed. That party has just started, it does…",,
RT @TimesNow: Mamata Banerjee has gone to Nandigram to take the credit of Nandigram agitation. But it's the  people of Nandigram who fought…,,
RT @TimesNow: We will have nothing to say if the camera shows what Mamata is claiming. What happened in the incident? Who has pushed her? W…,,
"RT @TimesNow: Two days before JP Nadda's programme, there was some sort of unrest in the area. I wrote letters to the SP, Home Ministry,  G…",,
RT @TimesNow: Who made it (alleged attack on Mamata Banerjee) a political issue? We are doing our work. Immediately the TMC workers came ou…,,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,Madalu 573117 INDIA 
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,
RT @aitcsupriya: Former Union Minister @YashwantSinha joins the @AITCofficial family to fight with @MamataOfficial against the draconian fo…,,"पश्चिम बंगाल, भारत"
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,HINDUSTAN ❤️
"@BJP4Bengal Bengalees should be ashamed of a heinous woman like Kakoli Ghosh Dostidar of TMC who has stopped to such a level to call ""Jai Shri Ram"" a murder and tape slogan? 🇮🇳🙏",,
RT @TimesNow: Our leaders are as per ideology. They are common people from all segments. They have the democratic right to join any party a…,,"Bhopal, India"
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,
RT @atanuacharya: CM MAMATA BANERJEE INJURED IN NANDIGRAM... IT'S SIMILAR LIKE THIS VIDEO CLIPS... EXCELLENT IDEA.... GREAT DRAMA FOR DEMOC…,,
RT @rathindraOFC: Few glimpses of today's rally at Dabgram Fulbari AC against the atrocities of Pishi's government. Over 130 BJP workers ha…,,"Nandigram,West Bengal, India. "
RT @TimesNow: Our leaders are as per ideology. They are common people from all segments. They have the democratic right to join any party a…,,
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,"Barrackpur, Kolkata"
RT @TimesNow: Who made it (alleged attack on Mamata Banerjee) a political issue? We are doing our work. Immediately the TMC workers came ou…,,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,
@SDUTTAOFFICIAL @BJP4Bengal Great job dada,,
"RT @SaketGokhale: While the CBI continues to summon @AITCofficial leaders in the middle of elections, Saradha Scam prime accused Mukul Roy…",,Chennai
"RT @74_dkbiswas: @DilipGhoshBJP #BJPAgainstWomen
#WomenUnsafeUnderBJP

Crimes against women are high .The status of women’s safety and secu…",,"West Bengal, India"
@DainikBhaskar @BJP4Bengal Please do not vote for bjp. Keep voting for tmc. As Rakesh Tikat thinks farmer doing suicide is better than any reforms. He is only interested in increasing his money.,,
"RT @hiran_chatterji: Democracy, peace and prosperity have died a slow &amp; painful death in Bengal! Bengal is in the dire need of help &amp; suppo…",,
"RT @74_dkbiswas: @DilipGhoshBJP #WomenUnsafeUnderBJP
#BlueJP
BJP 's mentality 👇 https://t.co/1rVjTIhnmn",,"West Bengal, India"
"Requesting for RT
@DilipGhoshBJP @jay_majumdar @me_locket @SutapaGuptaBJP @SuPriyoBabul @rajeev_mp need Ur help to expose #RakeshTikait I am a commoner with very limited reach",,India
"RT @74_dkbiswas: @DilipGhoshBJP #BJPAgainstWomen
#WomenUnsafeUnderBJP

Crimes against women are high .The status of women’s safety and secu…",,"santragachi, Howrah "
Common people are supporting you.,,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,भारत
"@BJP4India @AmitShah @BJP4Assam @BJP4Bengal Who's is the @BJP4India CM Candidate in West Bengal, Let the people know who will be the Chief Minister of BJP in West Bengal
 Where there is no name, why work so hard,",,United Arab Emirates
RT @SomMandalBJP: What an insult! Mamata Banerjee's feet above Maa Kali's head! Even minister Shashi Panja is ignoring it while painting th…,,सनातन धर्म
@AmitShahOffice @BJP4Bengal @AmitShah Bangal become a UP Not again. https://t.co/X5bWKOfknv,,
Poriborton is forthcoming,,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,INDIA
"RT @hiran_chatterji: Democracy, peace and prosperity have died a slow &amp; painful death in Bengal! Bengal is in the dire need of help &amp; suppo…",,"Kolkata, India"
RT @MohuaChowdhury8: @BJP4Bengal Shame shame shame,,
RT @TimesNow: Mamata Banerjee has gone to Nandigram to take the credit of Nandigram agitation. But it's the  people of Nandigram who fought…,,
RT @paulagnimitra1: I urge @ECISVEEP to direct TMC to remove all pictures of the CM in wheelchair from all platforms &amp; stop this attempt of…,,"Nandigram,West Bengal, India. "
@Iam_DrSloth @me_locket @DilipGhoshBJP No doubt,,সোনার বাংলা 
RT @Oneindia: West Bengal elections 2021: Suvendu Adhikari declares net worth of over Rs 80 lakh  https://t.co/N4FN8Lusum #WestBengalAssemb…,,
"RT @SuvenduWB: Tomorrow (March 9), will be in #Jhargram District in order to participate in a #MahaPadayatra from the @BJP4Bengal District…",,
"RT @iVikasAgrawal: How many of you agree to this - #बंगाल_जीतेगी_भाजपा 
@sambitswaraj @KailashOnline @DilipGhoshBJP @TajinderBagga",,"UNA Himachal Pradesh, India"
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,"DELHI, BHARAT"
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
"RT @BanglarGorboMB: Bengal rejects fake @BJP4Bengal!
#BengalRejectsBJP https://t.co/y78Bu5roj5",,
"@BapiGoswamiBJP @AITCofficial @BJP4India @BJP4Bengal @DilipGhoshBJP New updates as on 13 March 2021 #WestBengalElections2021
AITUC 185
CONG-CPIM ALLIANCE 88
BJP 11-
OTHERS 8+
#KeralaAssemblyElections2021
#FarmersProtests 
#BJP 
#TNAssemblyElection2021 
#AssamAssemblyElections2021",,India
"She (Mamata Banerjee) has transferred many policemen across the state in the last 2-3 months. Maybe she knew that the election commission might do the same, so she was preparing: @DilipGhoshBJP, West Bengal BJP chief, tells Navika Kumar on #FranklySpeakingWithDilipGhosh https://t.co/S0tKo9qouy",,India
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
"RT @SuvenduWB: Tomorrow (March 12), I will be at the #Haldia SDO's Office in order to file my Nomination as the @BJP4India Candidate from #…",,nandigram
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,"Dadra And Nagar Haveli, India"
We are proud to you,,
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
"@AmitShah @BJP4Bengal @DilipGhoshBJP @MukulR_Official @BJP4India @JPNadda @narendramodi respected all,I am a voter of behala paschim legislativ assembly constitution. I request all the senior leaders of @BJP4India to announce the candidates list for rest 234 constitution asap.",,
"WTF Modi has to do with West Bengal , he is already PM of nation . shame less , useless people getting votes in the name of Modi .Such a bad day for Democracy .No other options .
If AAP is party of freebies , what BJP is sucking Modi name 24*7 ?",,Somewhere in Earth
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,"Bangalore, INDIA."
RT @MohuaChowdhury8: @BJP4Bengal Shame shame shame,,
"RT @TimesNow: Since the attack (on JP Nadda's convoy) occurred in Abhishek Banerjee's constituency, the finger of blame was directed toward…",,"Mumbai, India"
RT @sohambanerjee99: @BJP4Bengal The frustration of loosing ground in Bengal is clearly reflecting in her face.,,
"RT @htTweets: BJP has to win Bengal to expand ideological footprint, secure eastern borders: Dilip Ghosh

https://t.co/Sz7Ym67KIx https://t…",,
RT @Saurav4BJP: @BJP4Bengal Really shameful,,
"RT @VijayaRahatkar: This video has no whatsoever relationship with ""attack"" on Hitler Didi..😁😀😂
#FakeItLikePishi 
(What's App forward)
@Kai…",,"Dadra And Nagar Haveli, India"
"RT @ajayguptayoga: @BJP4Bengal @sambitswaraj @DinTri @DilipGhoshBJP 
Strongly condemned, pity on TMC,",,
"Dec 21, 2020 : #GoNews

BJP has removed a video from its YouTube channel showing Suvendu Adhikari taking bribe.

Taking a dig, TMC MP Mahua Moitra said, “Amit Shah’s magical laundry drive continues through WB- join the BJP- emerge freshly washed &amp; spanking clean!”
@DilipGhoshBJP https://t.co/jV7EniKegp",,
"RT @sourav_sngupta: Should Mamata Banerjee have fought the election against Suvendu Adhikari?

Yes-49%

No-35%

Survey date: 10th-12th Marc…",,"पश्चिम बंगाल, भारत"
"West Bengal Elections 2021: PM Modi, Amit Shah to hold marathon rallies in the state - Check dates, place, and other details here

@aritrasingha1 reports

@narendramodi @AmitShah @JPNadda @BJP4India @BJP4Bengal #WestBengal #WestBengalElections2021 
 https://t.co/e7wGAunuA9",,India
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,bangalore
"RT @AkhandAryabrat: @BJP4Bengal Very badly demolished by @sambitswaraj , But these melodrama is not done ignorance.  They are doing it purp…",,
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,"Mumbai, Bharat 🇮🇳🕉🚩"
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
RT @ArnabKantiDas7: Bhowanipur Mandal 1 (South Calcutta District) collecting suggestions in the drop-box for Sonar Bangla. @RSSorg @DrMohan…,,"Bhawanipur, Kolkata"
"RT @De2Anup: @BJP4Bengal TMC is a political party, they interact with anything according to their political agenda; They are not the face o…",,
"@PahariPiyali @Iam_DrSloth @me_locket @DilipGhoshBJP @amitmalviya @MamataOfficial @keyakahe @Priyankabjym @basusayan @RajibBanerjeeWB Classic subtle North Indian sexism, bengali counterpart of ‘aunty’.",,
"She (Mamata Banerjee) divided Muslims on basis of caste. She pulled out some 108 castes and made them OBCs: @DilipGhoshBJP, West Bengal BJP chief, tells Navika Kumar on #FranklySpeakingWithDilipGhosh https://t.co/kHO82VMr2b",,India
"RT @SaketGokhale: How Saradha Scam accused Mukul Roy is living off taxpayer funds in a plush Lutyens bungalow courtesy the BJP:

BJP's Muku…",,Heart
RT @smritiirani: Didi says ‘Khela Hobe’ but West Bengal’s ‘Asol Poriborton’ will be done by PM @narendramodi Ji. Nandigram and West Bengal…,,
"@TimesNow @DilipGhoshBJP New updates as on 13 March 2021 #WestBengalElections2021
AITUC 185
CONG-CPIM ALLIANCE 88
BJP 11-
OTHERS 8+
#KeralaAssemblyElections2021
#FarmersProtests 
#BJP 
#TNAssemblyElection2021 
#AssamAssemblyElections2021",,India
"RT @VijayaRahatkar: My today's different clicks in Kolkata North Suburban District...
#ममता_जाछे_भाजपा_आसछे
#BanglarMatriShakti 
@BJP4Benga…",,
@Oo_betaji @BJP4Bengal RBI Governor is appointed by PMO on the recommendation of the Union Finance Minister. Bhulbhal bojhate asben na,,
